aprv_status,age,gender_cd,ocr_ethnic,residence_pr_cd,residence_city_cd,residence_area_cd,census_pr_cd,census_city_cd,census_area_cd,occ_cd,pril_bal,crdt_lim_yx,avail_bal_cash,total_loan_cnt,total_loan_amt,apply_cnt,apply_amt,wdraw_cnt,wdraw_amt,lim_use_rate,cust_recv_time,touch_time,cust_date,push_cnt,sms_charge_cnt,tel_call_type,tel_call_dur,tel_call_inav_cnt,touch_status,click_status,is_coupon_issue,is_credit,is_apply,is_wdraw,is_login,delay_days,if_bj_10_yn,if_bj_30_yn,wdraw_amt_t0,wdraw_amt_t3,wdraw_amt_t7,wdraw_amt_t10,wdraw_amt_t14,wdraw_amt_t15,wdraw_amt_t30,first_biz_name,second_biz_name,third_biz_name,db_src,prod_cd,cust_gp_code,cust_gp_name,touch_name,touch_id,touch_type,channel_name,channel_id,plan_id,plan_name,channel_task_id,subscribe_no,decision_id,decision_name,t1_cust_id,t2_cust_id
0,51.0,2,nan,34,8001,667101,78,6301,nan,100,391.3,1035.5,644.2,7.0,69822.12,0.0,0.0,0.0,0.0,0.3779,2025-03-16,2025-04-03 18:40:50,2025-03-16,6.0,4.0,0,,8.0,成功,未点击,n,N,N,N,Y,,N,N,,,0.0,0.0,0.0,0.0,0.0,经营贷款,专项贷,小额速贷,核心系统,P035,G0003,存量客户,触达计划_4,T86794,短信,合作渠道C,C019,PL9861,营销计划_11,TASK182557,S41880774,D80678,自动审批,#N/A,USER00000114
1,23.0,2,nan,56,2701,702101,17,2701,375101,nan,2327.77,10042.37,7714.6,14.0,82412.06,6.0,2244.03,5.0,1206.11,0.2318,2024-12-06,2025-01-29 12:04:15,2024-12-06,1.0,4.0,n,213.0,3.0,失败,,N,Y,N,N,N,4.0,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,1206.11,nan,分期贷,消费分期,数据平台,P006,G0011,潜力客户,触达计划_12,T94588,公众号,合作渠道C,C001,PL4702,营销计划_2,TASK513058,S58049111,D18170,系统初审,CUST000000115,USER00000115
0,19.0,2,nan,32,6001,768101,56,1601,482101,550,1463.65,16962.65,15499.0,11.0,1600.7,9.0,7123.28,9.0,5548.76,0.0863,2024-10-06,,2024-10-06,0.0,,3,,8.0,失败,,Y,N,Y,N,Y,1.0,N,Y,0.0,0.0,,,0.0,0.0,5548.76,信用卡,专项贷,消费分期,核心系统,P044,G0002,存量客户,触达计划_14,T96137,公众号,合作渠道C,C016,PL5155,营销计划_9,TASK279494,S79426106,D59035,复核,CUST000000116,
1,30.0,1,汉族,21,4701,331101,19,4101,261101,100,148894.0,6544.12,0.0,9.0,93667.6,8.0,6852.07,6.0,3820.03,22.7523,2025-07-03,2025-07-05 08:07:46,2025-07-03,8.0,2.0,0,45.0,3.0,成功,未点击,N,Y,N,N,N,9.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,3820.03,消费信贷,现金贷,小额速贷,信贷系统,P049,G0018,存量客户,,T58242,电话,自有渠道,C001,PL5103,营销计划_13,TASK830530,,D36836,自动审批,CUST000000117,USER00000117
1,60.0,2,汉族,58,7201,124101,43,7901,704101,600,559.44,1726.18,1166.74,15.0,2399.02,3.0,20059.04,3.0,10300.28,0.3241,2025-04-05,2025-06-28 21:36:52,2025-04-05,9.0,4.0,2,,4.0,成功,未点击,N,N,Y,Y,Y,11.0,N,N,5483.49,,,6685.78,,2347.67,10300.28,消费信贷,专项贷,小额速贷,营销系统,P004,G0009,存量客户,触达计划_16,T22256,电话,合作渠道B,C011,PL2118,,TASK172937,,D13093,人工审批,CUST000000118,USER00000118
0,60.0,2,汉族,18,3901,742101,43,5001,524101,550,3254.75,1482.17,0.0,14.0,10230.89,3.0,19707.96,3.0,16551.09,2.1959,2025-04-26,,2025-04-26,9.0,4.0,0,186.0,4.0,成功,点击,Y,n,N,N,Y,10.0,N,N,0.0,0.0,0.0,0.0,,0.0,16551.09,消费信贷,专项贷,应急贷,核心系统,P034,G0029,新客户,触达计划_7,T31715,短信,合作渠道B,,PL6113,营销计划_16,TASK322166,S54402505,,人工审批,CUST000000119,USER00000119
1,28.0,1,汉族,49,4201,187101,14,4001,755101,250,1136.5,125233.24,124096.74,10.0,5701.5,8.0,12913.22,0.0,0.0,0.0091,2025-07-06,2025-08-04 09:21:31,2025-07-06,0.0,1.0,,,,未触达,未点击,Y,Y,N,N,Y,2.0,N,N,,0.0,0.0,,,,0.0,经营贷款,分期贷,nan,核心系统,P001,G0019,优质客户,触达计划_2,T24093,APP推送,自有渠道,C019,PL4325,营销计划_18,TASK766768,S25298853,D88905,复核,,#N/A
0,64.0,1,汉族,45,2101,431101,75,7901,435101,nan,3093.09,1491.53,0.0,6.0,2086.68,3.0,12502.44,3.0,10006.07,2.0738,2025-02-20,2025-04-30 06:29:49,2025-02-20,0.0,4.0,1,,,成功,点击,N,N,Y,Y,N,4.0,N,Y,,6364.46,9976.29,10005.71,10005.74,10005.85,10006.07,信用卡,专项贷,消费分期,nan,P028,G0007,风险客户,触达计划_19,T61099,短信,合作渠道A,C009,PL1956,营销计划_37,TASK745896,S22409120,D11212,系统初审,,USER00000121
1,40.0,1,汉族,59,1601,350101,44,1701,781101,nan,1807.87,1147.34,0.0,7.0,115345.54,9.0,28336.9,1.0,26342.31,1.5757,2025-04-12,2025-06-17 07:06:57,2025-04-12,2.0,0.0,0,57.0,7.0,成功,点击,N,N,N,N,N,7.0,n,N,0.0,0.0,0.0,0.0,0.0,0.0,26342.31,消费信贷,循环贷,消费分期,信贷系统,P027,G0014,存量客户,触达计划_14,T24579,短信,合作渠道B,C015,PL1331,营销计划_29,TASK396072,S66305273,D52641,自动审批,CUST000000122,
0,33.0,1,汉族,56,4501,127101,74,2301,660101,750,10069.29,5594.2,0.0,10.0,5359.88,3.0,6179.51,3.0,3339.64,1.8,2024-11-15,2024-11-26 13:26:00,2024-11-15,0.0,2.0,1,113.0,4.0,成功,未点击,N,N,N,N,Y,2.0,N,N,0.0,0.0,0.0,0.0,0.0,,3339.64,经营贷款,现金贷,应急贷,信贷系统,P021,G0016,存量客户,触达计划_16,T34827,电话,合作渠道B,C013,PL8248,营销计划_32,TASK732354,S87835834,D62957,nan,CUST000000123,
0,48.0,1,汉族,48,4301,563101,na,1401,285101,150,5770.29,21724.97,15954.68,8.0,12155.84,7.0,458.67,6.0,253.47,0.2656,2025-03-17,,2025-03-17,6.0,2.0,n,,,成功,,N,N,N,N,N,11.0,N,n,0.0,0.0,,,0.0,0.0,253.47,消费信贷,循环贷,消费分期,信贷系统,P025,G0020,优质客户,触达计划_11,T11255,短信,合作渠道A,C011,PL2956,,TASK180648,S94460935,,复核,CUST000000124,
1,28.0,1,汉族,18,2801,552101,65,6001,634101,150,9576.79,59290.05,49713.26,6.0,21802.26,3.0,,3.0,0.0,0.1615,2024-12-31,,2024-12-31,6.0,0.0,,0.0,0.0,成功,点击,N,n,N,N,N,13.0,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,信用卡,分期贷,小额速贷,信贷系统,P024,G0014,存量客户,触达计划_6,T49557,电话,合作渠道B,C003,PL2904,营销计划_27,TASK157867,S83958742,D93110,自动审批,,USER00000125
1,33.0,1,汉族,64,4701,386101,19,1301,424101,100,964.87,6273.2,5308.33,14.0,67136.37,8.0,2716.53,8.0,2041.85,0.1538,2025-05-12,,2025-05-12,7.0,2.0,2,,8.0,成功,未点击,N,Y,N,N,Y,2.0,N,N,0.0,0.0,,0.0,0.0,0.0,2041.85,信用卡,现金贷,大额分期,核心系统,P028,G0023,新客户,触达计划_10,T10244,电话,合作渠道A,C017,PL3273,营销计划_14,TASK647327,S79296745,D14249,人工审批,,
0,25.0,2,汉族,47,2301,533101,27,2201,176101,300,15047.31,6170.13,0.0,14.0,5151.53,7.0,18667.89,7.0,11882.6,2.4387,2025-06-15,2025-07-31 01:14:44,2025-06-15,1.0,4.0,0,285.0,6.0,成功,点击,Y,Y,N,N,N,5.0,N,n,,0.0,0.0,0.0,0.0,0.0,11882.6,信用卡,现金贷,消费分期,信贷系统,P002,G0022,新客户,触达计划_7,T22394,APP推送,合作渠道A,C005,PL1597,营销计划_9,TASK584964,S80242268,D57120,系统初审,CUST000000127,USER00000127
1,21.0,1,汉族,50,7401,585101,31,7501,nan,350,1447.29,1735.83,288.54,15.0,45763.12,4.0,5384.36,4.0,4679.43,0.8338,2024-08-12,,2024-08-12,6.0,2.0,0,242.0,,成功,未点击,N,N,N,N,N,7.0,N,N,,,0.0,0.0,0.0,0.0,4679.43,消费信贷,专项贷,应急贷,营销系统,P007,G0027,优质客户,,T38676,电话,自有渠道,C014,PL3479,营销计划_34,TASK507252,S83226371,D59969,自动审批,CUST000000128,
1,57.0,2,蒙古族,44,1101,136101,70,3701,293101,850,361.63,29908.61,29546.98,2.0,15576.68,8.0,43374.94,7.0,41084.82,0.0121,2025-02-21,2025-05-22 06:39:26,2025-02-21,8.0,0.0,,,0.0,成功,,N,N,N,N,N,0.0,N,N,0.0,0.0,,0.0,0.0,0.0,,消费信贷,现金贷,nan,信贷系统,P011,G0015,新客户,触达计划_13,T36817,APP推送,合作渠道A,C002,PL6515,营销计划_11,TASK498776,S39841236,D81839,系统初审,#N/A,USER00000129
1,21.0,2,汉族,na,7301,623101,23,6001,144101,nan,2269.16,7452.72,5183.56,15.0,4855.6,7.0,2555.42,7.0,2158.82,0.3045,2024-12-14,2025-03-22 01:11:18,2024-12-14,9.0,2.0,3,69.0,1.0,nan,nan,N,N,N,N,Y,6.0,N,N,0.0,0.0,,0.0,0.0,,2158.82,消费信贷,分期贷,消费分期,nan,P030,G0026,存量客户,,T11221,电话,合作渠道A,C002,PL3344,,TASK198523,S83222507,D85887,自动审批,CUST000000130,USER00000130
0,42.0,2,汉族,43,4401,573101,13,2701,614101,350,3533.51,7750.72,4217.21,14.0,101799.63,9.0,3453.2,0.0,0.0,0.4559,2025-06-24,,2025-06-24,4.0,4.0,1,87.0,1.0,成功,未点击,Y,Y,N,N,N,12.0,N,N,0.0,0.0,0.0,,0.0,0.0,0.0,消费信贷,现金贷,大额分期,数据平台,P044,G0015,存量客户,触达计划_15,T48029,短信,合作渠道A,C013,PL5002,,TASK346752,S65211849,D11112,自动审批,CUST000000131,#N/A
0,20.0,2,汉族,57,2001,nan,78,4201,nan,150,457.32,13631.34,13174.02,0.0,0.0,3.0,4459.0,2.0,2859.33,0.0335,2024-10-01,2025-02-02 16:00:15,,9.0,1.0,n,27.0,3.0,成功,nan,N,N,Y,Y,n,,N,N,,,,2426.38,2469.61,2781.11,2859.33,消费信贷,现金贷,消费分期,数据平台,P019,G0011,潜力客户,触达计划_17,T47965,APP推送,合作渠道C,C010,PL1058,营销计划_18,TASK320897,S21335640,D31743,复核,CUST000000132,
0,49.0,1,汉族,62,1701,nan,14,6101,nan,850,11052.3,11640.01,587.71,13.0,29908.97,3.0,15758.81,3.0,10154.78,0.9495,2025-02-01,2025-05-13 05:18:44,2025-02-01,2.0,4.0,3,,4.0,成功,nan,N,N,N,N,Y,2.0,N,N,0.0,,0.0,0.0,0.0,,10154.78,经营贷款,专项贷,小额速贷,营销系统,P006,,潜力客户,触达计划_1,T60525,电话,合作渠道B,C006,PL9803,,TASK468554,S69572306,D82607,系统初审,,#N/A
0,20.0,2,nan,19,6601,634101,17,nan,691101,650,882.94,6847.66,5964.72,10.0,8835.62,0.0,0.0,0.0,0.0,0.1289,2024-11-29,,2024-11-29,8.0,2.0,2,,4.0,失败,未点击,N,N,Y,Y,Y,2.0,N,N,,,0.0,0.0,0.0,,0.0,消费信贷,分期贷,消费分期,核心系统,P041,G0004,优质客户,触达计划_5,T87612,APP推送,自有渠道,C003,PL6413,营销计划_7,TASK909877,S26181255,D93159,复核,CUST000000134,
0,44.0,1,其他,43,4701,491101,36,4401,632101,650,828.04,39544.25,38716.21,2.0,7305.95,3.0,15966.53,3.0,12891.88,0.0209,2024-12-13,2025-05-16 11:20:22,2024-12-13,0.0,3.0,n,40.0,2.0,未触达,未点击,N,N,Y,Y,N,8.0,N,Y,9037.23,11920.69,12537.23,12746.01,,2534.03,12891.88,其他,分期贷,小额速贷,数据平台,P016,G0003,存量客户,触达计划_5,T11191,公众号,合作渠道B,C012,PL7199,营销计划_33,TASK870276,,D14852,复核,CUST000000135,USER00000135
0,46.0,1,nan,70,3901,293101,34,4501,392101,400,2980.78,1182.72,0.0,8.0,73838.68,7.0,9434.31,5.0,5821.74,2.5203,2025-02-14,,2025-02-14,2.0,2.0,1,247.0,,成功,未点击,N,N,N,N,Y,14.0,N,N,,,0.0,,0.0,0.0,5821.74,消费信贷,专项贷,大额分期,核心系统,P019,G0027,存量客户,,T29530,公众号,合作渠道B,C019,PL1745,营销计划_29,TASK720701,S48859367,,自动审批,CUST000000136,
0,49.0,2,汉族,31,2201,303101,20,3401,645101,350,10785.48,10441.59,0.0,5.0,22477.74,4.0,24795.93,4.0,18896.5,1.0329,2025-07-04,2025-07-08 17:39:49,2025-07-04,1.0,2.0,0,,,未触达,,Y,Y,N,N,Y,9.0,N,N,,0.0,0.0,0.0,0.0,0.0,18896.5,消费信贷,专项贷,消费分期,数据平台,P026,G0004,风险客户,触达计划_16,T33117,公众号,自有渠道,C005,PL3040,营销计划_6,TASK783550,S87416314,D83663,系统初审,#N/A,#N/A
0,36.0,1,汉族,68,2701,nan,23,6401,383101,450,481.19,13208.33,12727.14,15.0,4476.11,5.0,25299.99,,0.0,0.0364,2024-11-01,2025-07-16 02:28:40,2024-11-01,1.0,0.0,2,157.0,,成功,点击,N,N,N,N,N,11.0,n,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,经营贷款,循环贷,大额分期,信贷系统,P015,G0018,新客户,触达计划_1,T89253,短信,自有渠道,C002,PL4844,营销计划_4,TASK182255,S50961107,D54108,自动审批,CUST000000138,USER00000138
0,38.0,1,汉族,79,5801,165101,na,2801,648101,350,12221.38,4940.04,0.0,10.0,1737.52,3.0,49880.05,3.0,30390.64,2.4739,2024-12-04,,2024-12-04,2.0,3.0,,0.0,0.0,成功,未点击,N,N,N,N,Y,10.0,N,N,0.0,0.0,,0.0,0.0,0.0,30390.64,消费信贷,循环贷,小额速贷,核心系统,P034,G0027,优质客户,触达计划_5,T19090,APP推送,合作渠道C,,PL1612,营销计划_17,TASK542867,,D28461,自动审批,#N/A,USER00000139
1,22.0,2,汉族,20,3601,339101,49,6001,163101,500,116.86,16979.12,16862.26,17.0,39019.68,4.0,12241.12,4.0,10128.95,0.0069,2025-01-21,,2025-01-21,9.0,0.0,3,56.0,,未触达,未点击,N,N,N,N,N,,N,N,,,0.0,,,0.0,10128.95,消费信贷,专项贷,大额分期,核心系统,P014,G0014,优质客户,触达计划_2,T12460,公众号,合作渠道A,,PL1247,营销计划_26,TASK952706,S81061295,D93525,人工审批,CUST000000140,USER00000140
0,35.0,2,汉族,16,2201,598101,na,5601,164101,550,4895.16,17956.48,13061.32,16.0,3301.07,9.0,12171.17,8.0,6342.06,0.2726,2024-10-13,2024-11-07 23:40:06,2024-10-13,6.0,0.0,n,253.0,9.0,成功,,Y,N,N,n,Y,13.0,N,N,0.0,0.0,0.0,0.0,,0.0,6342.06,消费信贷,循环贷,nan,营销系统,P005,G0002,新客户,触达计划_5,,APP推送,自有渠道,C011,PL8793,营销计划_44,,S98524855,D91245,复核,CUST000000141,USER00000141
1,45.0,2,其他,23,3101,137101,61,5801,386101,150,547.55,30692.61,30145.06,16.0,12041.93,7.0,67535.61,1.0,44022.8,0.0178,2025-06-26,,2025-06-26,5.0,4.0,,0.0,0.0,成功,,N,n,N,N,Y,0.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,44022.8,消费信贷,现金贷,应急贷,核心系统,P038,G0020,风险客户,触达计划_18,T50173,APP推送,合作渠道B,C001,PL3710,营销计划_17,TASK292072,S99297609,D41329,人工审批,CUST000000142,USER00000142
1,59.0,1,汉族,75,5201,692101,29,4301,552101,400,899.8,7087.79,6187.99,2.0,253487.56,8.0,34094.22,8.0,28536.38,0.127,2025-02-24,2025-04-13 05:08:17,2025-02-24,8.0,1.0,1,,8.0,未触达,nan,Y,n,N,N,Y,0.0,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,28536.38,信用卡,分期贷,消费分期,信贷系统,P020,G0027,潜力客户,,T22807,APP推送,合作渠道C,C001,PL8131,营销计划_41,TASK171360,S70736108,D48638,nan,CUST000000143,#N/A
1,39.0,2,汉族,30,7101,293101,62,3701,527101,300,40409.95,6244.28,0.0,18.0,6331.5,2.0,15100.47,2.0,8677.86,6.4715,2025-01-04,,2025-01-04,9.0,2.0,n,151.0,,失败,,N,n,N,n,Y,1.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,8677.86,消费信贷,循环贷,nan,核心系统,P038,G0003,风险客户,触达计划_6,,短信,合作渠道A,C009,PL2438,营销计划_28,TASK919926,,D96928,自动审批,CUST000000144,USER00000144
0,38.0,1,汉族,67,6801,534101,57,1101,741101,100,677.06,15475.81,14798.75,14.0,106993.55,9.0,1520.25,3.0,929.02,0.0437,2025-07-26,,2025-07-26,9.0,3.0,0,138.0,2.0,未触达,未点击,Y,N,N,N,Y,14.0,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,929.02,经营贷款,循环贷,应急贷,数据平台,P012,G0005,潜力客户,触达计划_17,T30356,短信,合作渠道A,C003,PL3920,营销计划_37,TASK316785,,,系统初审,CUST000000145,
0,23.0,2,汉族,56,6401,nan,40,6901,nan,200,2739.78,6393.39,3653.61,9.0,4760.91,3.0,1074.47,,0.0,0.4285,2024-09-16,2024-10-02 18:36:11,2024-09-16,2.0,2.0,,,,成功,,N,N,n,N,Y,5.0,N,n,0.0,0.0,,0.0,0.0,0.0,0.0,消费信贷,nan,大额分期,核心系统,P037,G0017,潜力客户,触达计划_11,T39267,电话,自有渠道,C019,PL5745,营销计划_2,TASK427939,,D15576,人工审批,CUST000000146,USER00000146
0,18.0,2,汉族,18,4401,150101,56,2001,nan,nan,601.8,1305.56,703.76,7.0,81799.98,0.0,0.0,0.0,0.0,0.461,2025-02-07,2025-06-20 06:40:55,2025-02-07,4.0,0.0,n,186.0,,未触达,未点击,Y,Y,N,N,Y,13.0,N,N,0.0,0.0,,0.0,0.0,0.0,0.0,消费信贷,nan,消费分期,营销系统,P007,G0023,风险客户,触达计划_15,T54720,公众号,合作渠道B,C014,PL6016,营销计划_10,,S78099371,D32709,人工审批,CUST000000147,USER00000147
0,22.0,2,汉族,20,1701,593101,31,3501,364101,650,9450.12,22808.94,13358.82,16.0,52193.15,4.0,17760.1,1.0,13310.47,0.4143,2025-02-12,,2025-02-12,8.0,1.0,,0.0,0.0,失败,点击,N,N,N,N,N,7.0,N,N,,0.0,0.0,,0.0,0.0,13310.47,消费信贷,分期贷,nan,营销系统,P034,G0004,优质客户,触达计划_2,T84949,短信,合作渠道A,C015,PL2572,营销计划_31,TASK428474,S86618574,D53410,人工审批,#N/A,
1,58.0,2,汉族,77,4501,369101,58,6701,285101,150,5505.01,896.82,0.0,,0.0,3.0,3403.83,2.0,2060.84,6.1384,2024-12-26,2025-05-18 03:58:36,2024-12-26,2.0,,2,51.0,8.0,失败,未点击,N,N,N,N,Y,10.0,N,N,0.0,0.0,0.0,0.0,0.0,,2060.84,消费信贷,分期贷,消费分期,数据平台,P032,G0022,存量客户,触达计划_12,T48414,电话,自有渠道,C003,PL6612,营销计划_37,,S33568197,D20782,人工审批,#N/A,#N/A
0,29.0,n,汉族,21,2501,550101,72,7601,675101,nan,6800.17,13121.56,6321.39,7.0,8839.73,5.0,12390.39,5.0,8310.29,0.5182,2024-12-22,2025-02-18 06:22:47,2024-12-22,7.0,2.0,1,133.0,3.0,成功,未点击,N,N,N,N,Y,,N,N,0.0,,0.0,,0.0,,8310.29,消费信贷,专项贷,消费分期,信贷系统,P009,G0018,优质客户,触达计划_19,T95876,nan,合作渠道A,C011,PL4927,营销计划_19,TASK962465,S30235816,D59002,自动审批,,USER00000150
0,43.0,2,nan,22,nan,nan,na,2501,255101,850,16257.41,170449.13,154191.72,1.0,57258.57,5.0,2708.7,0.0,0.0,0.0954,2025-05-06,2025-07-05 12:47:48,2025-05-06,8.0,4.0,n,196.0,5.0,成功,nan,N,N,N,N,N,12.0,N,n,0.0,,0.0,0.0,0.0,0.0,0.0,消费信贷,分期贷,大额分期,核心系统,P037,G0020,存量客户,触达计划_16,T10620,电话,自有渠道,C007,PL9757,营销计划_9,TASK708822,S63761079,D18344,人工审批,CUST000000151,
0,63.0,2,nan,20,nan,155101,na,3801,773101,100,1795.94,15365.16,13569.22,7.0,38633.34,9.0,16100.66,1.0,9300.65,0.1169,2025-06-01,2025-08-24 23:19:27,2025-06-01,6.0,,,0.0,0.0,成功,nan,N,N,N,N,Y,0.0,N,N,0.0,0.0,0.0,,0.0,0.0,9300.65,经营贷款,现金贷,消费分期,核心系统,P009,G0016,优质客户,触达计划_12,T60696,APP推送,合作渠道B,C010,PL5962,营销计划_43,TASK733411,S44805878,D83056,复核,CUST000000152,#N/A
0,51.0,1,汉族,na,6901,549101,69,2301,494101,nan,14939.46,3523.02,0.0,6.0,373963.93,5.0,,2.0,0.0,4.2405,2025-05-18,2025-05-23 22:43:03,2025-05-18,5.0,0.0,n,173.0,3.0,成功,未点击,N,N,N,N,N,11.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,消费信贷,专项贷,nan,营销系统,P019,G0021,nan,触达计划_1,T51390,短信,自有渠道,C013,PL4841,营销计划_49,TASK460871,S52211097,D40458,复核,CUST000000153,#N/A
0,31.0,2,汉族,59,1601,780101,58,2401,371101,650,27857.54,4714.33,0.0,8.0,8743.53,2.0,16483.1,,0.0,5.9091,2025-05-08,,2025-05-08,5.0,3.0,,0.0,0.0,失败,,N,N,N,N,Y,0.0,N,N,0.0,0.0,0.0,0.0,0.0,,0.0,消费信贷,循环贷,nan,核心系统,P039,G0022,nan,,T23675,短信,nan,C001,PL3219,营销计划_26,TASK333312,S77613729,D12486,复核,CUST000000154,
1,43.0,1,汉族,59,6201,nan,73,7601,640101,500,4567.26,12641.6,8074.34,17.0,151597.88,6.0,12120.37,6.0,8949.0,0.3613,2025-06-01,,2025-06-01,5.0,3.0,1,262.0,1.0,nan,未点击,N,N,N,N,N,1.0,N,N,0.0,,0.0,0.0,,0.0,8949.0,nan,专项贷,大额分期,数据平台,P012,G0012,nan,触达计划_7,T68935,nan,合作渠道B,,PL4937,营销计划_47,TASK578696,S98786558,D45633,人工审批,,USER00000155
0,62.0,2,汉族,21,3101,547101,22,4401,480101,600,567.12,7897.91,7330.79,16.0,5704.76,2.0,5693.35,2.0,3147.17,0.0718,2025-02-01,2025-07-25 23:54:26,2025-02-01,4.0,3.0,0,256.0,,失败,未点击,Y,N,N,N,Y,11.0,n,N,0.0,0.0,0.0,0.0,0.0,0.0,3147.17,消费信贷,循环贷,小额速贷,数据平台,P008,G0001,nan,触达计划_8,T73177,APP推送,合作渠道B,C018,PL3236,,TASK561447,S73262467,D81460,人工审批,CUST000000156,USER00000156
1,44.0,2,汉族,72,4201,245101,44,3501,792101,750,489.1,20080.47,19591.37,0.0,0.0,5.0,6285.29,5.0,3477.33,0.0244,2025-06-30,2025-07-22 23:42:15,2025-06-30,6.0,3.0,0,19.0,5.0,失败,,N,N,N,N,Y,6.0,N,N,0.0,0.0,,,0.0,0.0,3477.33,经营贷款,现金贷,小额速贷,营销系统,P012,G0004,优质客户,触达计划_13,T64703,短信,自有渠道,C007,PL1337,营销计划_34,TASK298926,S38581116,D95240,复核,CUST000000157,
0,26.0,2,汉族,46,nan,292101,71,6401,306101,nan,5787.24,46170.69,40383.45,11.0,8452.67,9.0,32562.56,7.0,31978.24,0.1253,2025-02-01,,2025-02-01,6.0,3.0,,0.0,0.0,失败,未点击,N,Y,N,N,Y,3.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,31978.24,消费信贷,分期贷,小额速贷,数据平台,P037,G0018,潜力客户,触达计划_12,,电话,nan,C017,PL8775,营销计划_18,TASK889564,S38269065,D94845,复核,CUST000000158,USER00000158
1,43.0,1,汉族,49,6901,281101,63,2201,nan,300,566.58,39233.82,38667.24,3.0,10475.95,0.0,0.0,0.0,0.0,0.0144,2024-12-13,,2024-12-13,6.0,1.0,0,114.0,3.0,成功,未点击,N,N,N,N,N,0.0,N,N,0.0,,0.0,,0.0,0.0,0.0,其他,nan,应急贷,数据平台,P016,G0014,优质客户,触达计划_7,T85608,nan,合作渠道B,C001,PL5056,营销计划_18,TASK269094,S40301158,D85938,复核,#N/A,
0,64.0,2,汉族,63,7901,699101,35,1901,706101,250,,2024.39,0.0,16.0,,7.0,14555.25,4.0,10379.09,0.0,2024-11-11,,2024-11-11,2.0,,1,229.0,4.0,成功,点击,N,N,Y,Y,Y,7.0,N,Y,8731.04,9607.39,9778.44,10178.47,10322.45,10336.56,10379.09,消费信贷,循环贷,应急贷,数据平台,P041,G0026,优质客户,触达计划_2,T29540,电话,合作渠道C,C015,PL7430,营销计划_11,TASK667773,S69628139,D22383,人工审批,,
0,39.0,2,蒙古族,66,7201,799101,72,4101,393101,650,11221.79,8260.15,0.0,,0.0,6.0,8989.28,0.0,0.0,1.3585,2025-07-04,2025-07-04 19:02:30,2025-07-04,5.0,4.0,1,264.0,2.0,失败,未点击,N,N,N,N,Y,3.0,n,N,0.0,,,0.0,,0.0,0.0,消费信贷,循环贷,消费分期,信贷系统,P003,G0017,新客户,触达计划_3,T43473,APP推送,合作渠道A,C006,PL2311,营销计划_46,TASK610828,S26339439,D23439,人工审批,CUST000000161,
1,64.0,2,汉族,11,1401,648101,14,6301,nan,200,1497.88,14637.79,13139.91,2.0,43693.93,8.0,17707.43,6.0,14659.91,0.1023,2024-12-25,,,8.0,3.0,n,143.0,5.0,未触达,nan,N,N,n,N,N,6.0,Y,N,,0.0,,0.0,0.0,0.0,,消费信贷,分期贷,应急贷,营销系统,P008,,优质客户,触达计划_8,T43385,电话,合作渠道C,C016,PL2544,营销计划_13,TASK364855,S35061920,D39627,自动审批,CUST000000162,#N/A
1,47.0,1,汉族,66,2801,229101,23,5301,241101,300,112319.22,50027.69,0.0,0.0,0.0,2.0,25609.45,2.0,14301.81,2.2451,2024-12-01,2025-01-08 04:42:16,2024-12-01,8.0,0.0,2,215.0,7.0,成功,,N,N,N,N,N,10.0,N,Y,0.0,,0.0,0.0,,0.0,14301.81,消费信贷,现金贷,nan,数据平台,P011,G0015,潜力客户,触达计划_4,T45687,电话,合作渠道A,,,营销计划_34,TASK837299,S91965230,D54501,系统初审,,#N/A
1,60.0,1,汉族,14,6601,390101,52,4801,229101,850,1111.87,12469.11,11357.24,18.0,22513.35,7.0,3814.02,7.0,2472.78,0.0892,2024-11-25,2024-12-01 09:46:54,,3.0,0.0,,,0.0,未触达,nan,Y,Y,N,N,Y,7.0,Y,N,0.0,,0.0,,0.0,0.0,2472.78,消费信贷,循环贷,消费分期,数据平台,P018,G0027,优质客户,触达计划_13,T59807,短信,合作渠道C,C012,PL8254,营销计划_17,TASK979158,S35644014,D61786,复核,CUST000000164,
0,34.0,2,汉族,40,3401,417101,na,5201,245101,350,1413.69,3567.28,2153.59,1.0,150859.3,1.0,16502.99,1.0,10839.59,0.3963,2024-11-20,,2024-11-20,8.0,2.0,,,0.0,nan,点击,Y,N,Y,Y,Y,0.0,N,N,1488.32,9311.99,,,10838.14,10838.77,10839.59,信用卡,现金贷,应急贷,数据平台,P010,G0027,新客户,触达计划_7,T35264,短信,自有渠道,C009,PL2398,营销计划_30,TASK841380,S52162698,D44007,系统初审,#N/A,USER00000165
